YEAR,DUNSNO,COMPANYNAME,NATIONALCODE,COUNTYCODE,STATECODE,CITYCODE,STREETADDRESS,CITY,STATE,ZIPCODE,ZIPCODE4,MAILINGADDRESSCODE,MAILINGADDRESS,MAILINGCITYNAME,MAILINGSTATE,MAILINGZIPCODE,MAILINGZIPCODE4,PHONENUMBER,PRINCIPAL,DDM,BUSINESSDESCRIPTION,YEARSTARTED,SLS,SLSCODE,EMPLOYEESTHISSITE,EMPLOYEESTHISSITECODE,EMPLOYEESALLSITES,EMPLOYEESALLSITESCODE,SIC1,SIC2,SIC3,SIC4,SIC5,SIC6,SECONDARYNAME,PARENTCITYNAME,PARENTSTATE,DANDBOFFICE,HQDUNSNO,PARENTDUNSNO,ULTDUNSNO,STATUS,SUBSIDIARYINDICATOR,MANUFACTURING,SALESGROWTH,EMPLOYMENTGROWTH,SMSACODE,BASEYEARSALES,BASEYEAREMPLOYMENT,TRENDYEARSALES,TRENDYEAREMPLOYMENT,POPULATIONCODE,TRANSACTIONCODE,HIERCODE,DIASCODE,REPORTDATE
2000,840851328,QA MACHINING,0,313,45,5736,7517 JERSEY AVE N,MINNEAPOLIS,MN,55428,1330,,,,,,,7635669459,BRUCE GUSTAFSON,OWNER,IND MACHINERY NEC,2000,46000,2,1,0,1,0,3599,303,,,,,,,,,,,,0,0,0,,,370,,,,,9,2,,,819
2000,840851526,IZZYS ICE CREAM CAFE,0,698,45,7647,2165 SELBY AVE,SAINT PAUL,MN,55104,5717,,,,,,,6516465678,JEFF SUMMERS,OWNER,EATING PLACES,2000,51000,2,2,0,2,0,5812,9902,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,819
2000,840852953,UNIVERSAL APPRAISAL CO,0,698,45,7647,2485 HOLLOWAY AVE E,SAINT PAUL,MN,55109,4045,,,,,,,6517796465,CRAIG ARMSTRONG,PRESIDENT,RL ESTE AGNTS MGRS,2000,110000,2,2,0,2,0,6531,9901,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,819
2000,840853258,MINNESOTA ACE BILLIARDS LEAGUE,0,225,45,7647,437 RUBY DR,SAINT PAUL,MN,55118,3015,,,,,,,6514539490,LENNY SCHULTZ,PRESIDENT,AMUSEMENT RCRTN N,2000,95000,2,3,0,3,0,7999,401,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,819
2000,840861350,ALPHA INTERACTIVE WEB DES,0,313,45,5736,6066 SHINGLE CREEK PKWY,MINNEAPOLIS,MN,55430,2316,,,,,,,6125221927,SUSAN WINES,OWNER,DATA PROC PREPARAT,2000,130000,2,3,0,3,0,7374,102,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,819
2000,840872886,STORMFRESH,0,786,45,4434,216 3RD ST W,JORDAN,MN,55352,1424,,,,,,,9524925522,DAVID THOMAS,OWNER,CARWASHES,2000,24000,2,1,0,1,0,7542,9904,,,,,,,,,,,,0,0,1,,,370,,,,,6,2,,,819
2000,840882216,INVISIO STUDIOS,0,313,45,5736,10424 UPTON AVE S,MINNEAPOLIS,MN,55431,3322,,,,,,,9528886593,AARON PARKER,OWNER,COMMRCL PHOTOGRAPHY,2000,47000,2,1,0,1,0,7335,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,819
2000,840904895,A RESTORATION GLASS REPAIR,0,38,45,311,14319 WOODBINE ST NW,ANOKA,MN,55304,3165,,,,,,,7633234156,CLINTON HANSON,OWNER,ATMTV GLS RPLCMT SH,2000,75000,0,1,0,1,0,7536,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,925
2000,840907302,INDEPNDENT COUNSELING ADVOCACY,0,907,45,5645,806 2ND AVE NE,MERIDEN,MN,56093,3326,,,,,,,5078358642,TRACY JUBERIEN,OWNER,INDVDL FAMILY SVCS,2000,93000,2,4,0,4,0,8322,0,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,821
2000,840907385,KPR CAPITAL,0,786,45,7773,13904 NEVADA AVE,SAVAGE,MN,55378,5632,,,,,,,6122263164,PAUL EMERSON,PARTNER,PRSNL CRDT INSTUTNS,2000,190000,2,3,0,3,0,6141,0,,,,,,,,,,,,0,0,1,,,370,,,,,6,2,,,821
2000,840908144,MN BUSINESS NETWORK,0,225,45,4812,10121 UPEPR ST 205TH,LAKEVILLE,MN,55044,,,,,,,,9529855568,MATHEW BECKMAN,OWNER,CIVIC SOCIAL ASSNS,2000,24000,2,1,0,1,0,8641,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,821
2000,840925007,GOTTS PAUL AUTO REPAIR,0,38,45,850,297 SAINT FRANCIS AVE NW,BETHEL,MN,55005,9541,,,,,,,7634130914,PAUL G GOTTS,OWNER,GNRL ATMTVE RPR SHP,2000,41000,2,1,0,1,0,7538,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,821
2000,840925015,JIMS TILE CO,0,698,45,7647,1874 7TH ST,SAINT PAUL,MN,55110,6827,,,,,,,6124295275,JIM GLARATON,OWNER,TRZ TILE MRBL MS,2000,51000,2,1,0,1,0,1743,9904,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,821
2000,840925106,MILLER SIDING,0,313,45,5736,15490 18TH AVE N,MINNEAPOLIS,MN,55447,2434,,,,,,,7632580205,FRED MILLER,PRESIDENT,RFNG SDNG SHT MTL,2000,51000,2,1,0,1,0,1761,9904,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,821
2000,841084713,SOUND CONCEPTNET INC,0,313,45,4161,11345 HIGHWAY 7 PMB 422,HOPKINS,MN,55305,5300,,,,,,,9529350554,BRIAN WOODRUFF,PRESIDENT,INFRMTN RTRVL SVCS,2000,210000,2,3,0,3,0,7375,9902,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,1214
2000,841156958,CENTRAL ENVELOPE CORPORATION,0,313,45,2514,6520 EDENVALE BLVD,EDEN PRAIRIE,MN,55346,2564,,,,,,,9529749385,HANLEY ANDERSON,PRESIDENT,COMMRCL PRTNG GRVR,2000,250000,0,3,0,3,0,2754,702,,,,,,,,,,,,0,0,0,,,370,,,,,9,3,,,1211
2000,841157022,IT CAN BE ARRANGED INC,0,313,45,5736,7943 RHODE ISLAND CIR,MINNEAPOLIS,MN,55438,1194,,,,,,,9529427722,LANA CHRISTIAN,PRESIDENT,FLORISTS,2000,61000,2,3,0,3,0,5992,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,1205
2000,841157345,CONCREATIONS,0,225,45,1301,12204 17TH AVE S,BURNSVILLE,MN,55337,6827,,,,,,,6127084913,GREG RICHARD,OWNER,SPCL TRD CNTRS NEC,2000,50000,2,1,0,1,0,1799,202,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,821
2000,841159010,NET WORK PROPERTIES,0,313,45,2845,4716 BAYCLIFFE RD,EXCELSIOR,MN,55331,9742,,,,,,,9524748133,DENNIS CASLAVKA,OWNER,RL ESTE AGNTS MGRS,2000,57000,2,1,0,1,0,6531,100,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,821
2000,841166569,BANK REC PLUS,0,225,45,7647,4997 148TH PATH W,SAINT PAUL,MN,55124,7719,,,,,,,9524231014,LORI DOBOSENSKI,OWNER,ACCTNG AUDTNG BKP,2000,34000,2,1,0,1,0,8721,200,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,821
2000,841203446,R3 REGISTRATION INC,0,698,45,7647,601 HOLLY AVE,SAINT PAUL,MN,55102,2209,,,,,,,6512259182,SUE OSTREM,CHIEF EXECUTIVE OFFICER,MNGMNT CNSLTNG SVCS,2000,140000,2,2,0,2,0,8742,505,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,821
2000,841219293,HEGRENES SHIELA,0,698,45,7647,1120 CRESTVIEW CT S,SAINT PAUL,MN,55119,6018,,,,,,,6517353966,SHEILA HEGRENES,OWNER,MISC RTL STRS NEC,2000,44000,2,1,0,1,0,5999,1300,,,,,MARY KAY COSMETICS,,,,,,,0,0,1,,,370,,,,,8,2,,,821
2000,841234516,RENEW UPHOLSTERY,0,962,45,8046,520 ELLSWORTH AVE,SOUTH HAVEN,MN,55382,3742,,,,,,,3202363033,NATHAN FULTS,OWNER,CRPT UPHLSTRY CLNG,2000,47000,2,2,0,2,0,7217,0,,,,,,,,,,,,0,0,1,,,370,,,,,6,2,,,821
2000,841261261,E & MEDICAL BILLING,0,313,45,5736,8317 BASS LAKE RD,MINNEAPOLIS,MN,55428,5336,,,,,,,7635331925,SHERLY BUSE-MARKUS,OWNER,ACCTNG AUDTNG BKP,2000,34000,2,1,0,1,0,8721,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,821
2000,841278505,CHANCES EATERY & TAVERN,0,632,45,6660,10 S BROADWAY,PELICAN RAPID,MN,56572,4223,,,,,,,2188633663,MIKE ZICK,OWNER,EATING PLACES,2000,310000,2,15,0,15,0,5812,0,,,,,,,,,,,,0,0,1,,,,,,,,6,2,,,821
2000,841344976,J & M COMPUTER SALES & SVC LLC,0,555,45,4042,32732 123RD ST,HILLMAN,MN,56338,1773,,,,,,,3204682853,JAMES TALBERT,,COMPTR MAINT REPAI,2000,100000,0,8,0,8,0,7378,0,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,1106
2000,841369817,M G EXCAVATING INC,0,962,45,5414,10987 ELLINGWOOD AVE NW,MAPLE LAKE,MN,55358,6009,,,,,,,3209637058,MARK GRAMBART,PRESIDENT,EXCAVATION WORK,2000,54000,2,1,0,1,0,1794,0,,,,,,,,,,,,0,0,1,,,370,,,,,6,2,,,821
2000,841402147,MINNETONKA COLLISION CENTER,0,313,45,4161,3790 WILLISTON RD,HOPKINS,MN,55345,2130,,,,,,,9529355110,,,MTR VHCL SPLS PRTS,2000,260000,2,3,2,3,2,5013,121,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,821
2000,841413995,COOPERATIVE RECOVERIES INC,0,467,45,8606,191 N TYLER ST,TYLER,MN,56178,1160,,P O BOX 246,TYLER,MN,56178,246,5072474400,SCOTT MILLER,PRESIDENT,ADJSTMNT CLCTN SVC,2000,210000,2,6,0,6,0,7322,0,,,,,,,,,,,,0,0,1,,,,,,,,3,2,,,821
2000,841439743,TAYLOR PAINTING & DECORATING,0,962,45,304,15372 58TH ST NW,ANNANDALE,MN,55302,3911,,,,,,,3202745048,THOMAS TAYLOR,OWNER,PNTNG PAPER HANGIN,2000,31000,2,1,0,1,0,1721,0,,,,,,,,,,,,0,0,1,,,370,,,,,6,2,,,821
2000,841460053,RING CONSTRUCTION MANAGEMENT,0,225,45,3853,13250 80TH STREET CT,HASTINGS,MN,55033,9168,,,,,,,6514364169,ROB RING,OWNER,MANAGEMENT SERVICES,2000,63000,2,1,0,1,0,8741,9902,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,821
2000,841461457,MATHWAVE TUTORING SERVICES,0,225,45,1301,13804 HIGH DR,BURNSVILLE,MN,55337,4710,,,,,,,9524323067,CHRIS WATSON,OWNER,SCLS EDCTL SVCS N,2000,20000,2,1,0,1,0,8299,202,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,821
2000,841464709,CELTIC JOURNEYS LLC,0,698,45,7647,1056 LINCOLN AVE,SAINT PAUL,MN,55105,3109,,,,,,,6512272065,MARIE CONWAY,OWNER,TRAVEL AGENCIES,2000,190000,2,1,0,1,0,4724,0,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,821
2000,841465110,NORTHWESTERN SIDING CO,0,38,45,311,15221 GERMANIUM CIR NW,ANOKA,MN,55303,5163,,,,,,,7633238683,,,RFNG SDNG SHT MTL,2000,150000,2,3,2,3,2,1761,9904,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,821
2000,841465219,CARPET CLEANERS LAFELICIDAD,0,313,45,5736,3446 KNOX AVE N,MINNEAPOLIS,MN,55412,2450,,,,,,,7635214625,JOY MCCLAIN,OWNER,CRPT UPHLSTRY CLNG,2000,26000,2,1,0,1,0,7217,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,821
2000,841466969,BODY ESSENTIALS ELEMENTS INC,0,313,45,5736,2115 VINCENT AVE N,MINNEAPOLIS,MN,55411,2322,,,,,,,6125215588,ADEWAL LAWAL,OWNER,MISC RTL STRS NEC,2000,92000,2,2,0,2,0,5999,1301,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,821
2000,841469674,LAVENDER BLUE FLORAL & GARDEN,0,313,45,5904,4650 TONKAVIEW LN,MOUND,MN,55364,9630,,,,,,,9524951492,LISA NORDSTORM,OWNER,FLORISTS,2000,31000,2,1,0,1,0,5992,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,821
2000,841469708,TNT LAWNCARE,0,786,45,7857,1311 WOOD DUCK TRL,SHAKOPEE,MN,55379,9430,,,,,,,9522335296,BRIAN THEIS,OWNER,LAWN GARDEN SVCS,2000,35000,2,1,0,1,0,782,203,,,,,,,,,,,,0,0,1,,,370,,,,,6,2,,,821
2000,841471423,HOME EXTERIORS CONSULTING INC,0,918,45,8235,14759 62ND ST N APT 1,STILLWATER,MN,55082,6600,,,,,,,6514308005,DOUG MADDUX,PRESIDENT,RFNG SDNG SHT MTL,2000,51000,2,1,0,1,0,1761,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,821
2000,841475010,NORTHERN PAWN SHOP,0,654,45,2978,2211 FINLAND AVE,FINLAYSON,MN,55735,,,,,,,,3202337856,ALEX OKUN,OWNER,USED MERCH STORES,2000,56000,2,2,0,2,0,5932,9904,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,821
2000,841482149,HT PERENNIAL FLOWERS,0,357,45,5960,37922 NORTHVIEW RD,NASHWAUK,MN,55769,4215,,,,,,,2188851747,THOMAS LORENZ,OWNER,FLORISTS,2000,28000,2,1,0,1,0,5992,9901,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,821
2000,841482248,HARRYS LOGGS TO LUMBER,0,357,45,8865,20991 FEELEY 3,WARBA,MN,55793,1679,,,,,,,2184924497,HARRY GRIFFIN,OWNER,LMBR BLDNG MTRLS,2000,93000,2,1,0,1,0,5211,104,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,821
2000,841486579,BORDER COUNTRY AUCTIONS,0,412,45,4301,1831 4TH AVE E,INTERNATIONAL,MN,56649,3126,,,,,,,2182852099,ERIC THRAND,OWNER,BUS SERVICES NEC,2000,84000,2,2,0,2,0,7389,1400,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,821
2000,841492288,AMERICAN CUSTOM DECKS & REMODE,0,170,45,1851,2662 160TH ST,COMSTOCK,MN,56525,,,P O BOX 24,COMSTOCK,MN,56525,24,2185854450,KORY BARTCH,OWNER,SNGL-FAM HSNG CNSTR,2000,190000,2,2,0,2,0,1521,103,,,,,,,,,,,,0,0,1,,,187,,,,,5,2,,,821
2000,841496818,EXIST CLOTHING CO,0,71,45,7759,5179 85TH ST NE,SAUK RAPIDS,MN,56379,9722,,,,,,,3202512122,DAN ELLENBECKER,OWNER,MNS BYS CLTHNG STR,2000,67000,2,1,0,1,0,5611,0,,,,,,,,,,,,0,0,1,,,503,,,,,5,2,,,821
2000,841500221,PC CLINIC,0,819,45,7549,1034 E SNT GERMN ST 58,SAINT CLOUD,MN,56304,,,,,,,,3202409427,JASON SCHULTE,OWNER,COMPTR MAINT REPAI,2000,130000,2,2,0,2,0,7378,0,,,,,,,,,,,,0,0,1,,,503,,,,,7,2,,,821
2000,841502649,ACCURATE EXCAVATIONS,0,819,45,7549,1548 9TH AVE SE,SAINT CLOUD,MN,56304,2108,,,,,,,3206548963,JOHN HIEBERT,OWNER,EXCAVATION WORK,2000,58000,2,1,0,1,0,1794,0,,,,,,,,,,,,0,0,1,,,503,,,,,7,2,,,821
2000,841503134,POPPENBERG WHOLE SALE,0,775,45,2397,7159 ISLAND LAKE FALLS RD,DULUTH,MN,55803,9205,,,,,,,2187215155,WARD POPPENBERG,OWNER,NONDURABLE GDS NEC,2000,69000,2,1,0,1,0,5199,9903,,,,,,,,,,,,0,0,1,,,166,,,,,7,2,,,821
2000,841503514,SEASONS RESTAURANT & EATERY L,0,918,45,7654,1432 BLOSSOM LN,SAINT PAUL PA,MN,55071,1219,,,,,,,6514596454,,,EATING PLACES,2000,130000,2,5,0,5,0,5812,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,821
2000,841506350,C&G SERVICES INC,0,775,45,1599,11448 SALONEN RD,CHISHOLM,MN,55719,8042,,,,,,,2182543947,GERYY LAITALE,PRESIDENT,GNRL ATMTVE RPR SHP,2000,41000,2,1,0,1,0,7538,9902,,,,,,,,,,,,0,0,1,,,166,,,,,7,2,,,821
2000,841509867,HIGHLAND POOL & SPA,0,555,45,5092,718 HIGHLAND AVE,LITTLE FALLS,MN,56345,3437,,,,,,,3206322276,MARIE ERICKSON,OWNER,SPCL TRD CNTRS NEC,2000,50000,2,1,0,1,0,1799,104,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,821
2000,841511368,LINDAS KNITTING CORNER,0,643,45,8452,1024 ARNOLD AVE N,THIEF RIVER F,MN,56701,1426,,,,,,,2186818122,LINDA MOLBEN,OWNER,SEWING NDLWK PC G,2000,24000,2,1,0,1,0,5949,201,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,821
2000,841511962,WHITE LIGHTNING TRANSPORT,0,687,45,3398,211 3RD ST SE,GLENWOOD,MN,56334,1613,,,,,,,3206343402,CRAIG ANDERSON,OWNER,LCL TRCKG W/O STRGE,2000,43000,2,1,0,1,0,4212,0,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,821
2000,841519346,PLM LINES INC,0,819,45,7752,38905 COUNTY ROAD 186,SAUK CENTRE,MN,56378,8315,,,,,,,3203523266,PAT MATICH,PARTNER,PBLC BLG RLTD FURN,2000,100000,2,2,0,2,0,2531,301,,,,,,,,,,,,0,0,0,,,503,,,,,7,2,,,821
2000,841521110,JACKPINE DIRTWORKS,0,137,45,6814,1764 STATE SW 84,PINE RIVER,MN,56474,,,,,,,,2185873561,MARK COLLICK,PARTNER,EXCAVATION WORK,2000,110000,2,2,0,2,0,1794,0,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,821
2000,841529381,STANLEYS,0,819,45,4595,41 MAUS DR,KIMBALL,MN,55353,,,P O BOX 610,KIMBALL,MN,55353,610,3203987010,DALE KIRKPATRICK,OWNER,EATING PLACES,2000,300000,0,20,0,20,0,5812,0,,,,,,,,,,,,0,0,1,,,503,,,,,7,3,,,725
2000,841535946,O THATS DARLING,0,819,45,7549,926 11TH AVE S,SAINT CLOUD,MN,56301,5220,,,,,,,3206548846,PATTIE ROBAK,OWNER,JWLRS MTRLS LPDY W,2000,53000,2,1,0,1,0,3915,103,,,,,,,,,,,,0,0,0,,,503,,,,,7,2,,,821
2000,841560936,KANDI RACING ASSOC INC,0,390,45,9194,6300 7TH ST SW,WILLMAR,MN,56201,9553,,,,,,,3202359622,LEONARD JERGENSON,PRESIDENT,RCNG INCL TRCK OPE,2000,61000,2,1,0,1,0,7948,0,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,821
2000,841562536,LASER ETCH IMAGES,0,819,45,7745,334 PINE RIDGE RD,SARTELL,MN,56377,2388,,,,,,,3202536109,DENNIS EMSLANDER,OWNER,MTL CTNG ALLD SVCS,2000,38000,2,1,0,1,0,3479,100,,,,,,,,,,,,0,0,0,,,503,,,,,7,2,,,821
2000,841562932,FORGELINE,0,819,45,1809,206 10TH AVE N,COLD SPRING,MN,56320,1229,,,,,,,3206853885,PETER M RAUSCH,OWNER,HAND EDGE TOOLS NE,2000,51000,2,1,0,1,0,3423,0,,,,,,,,,,,,0,0,0,,,503,,,,,7,2,,,821
2000,841582583,TEST & BALANCE ASSOC,0,313,45,5736,8000 NOID DR,MINNEAPOLIS,MN,55428,2131,,,,,,,7635360789,LINDA HENDERSON,OWNER,REFRGRTN SVC REPAI,2000,87000,2,2,0,2,0,7623,9901,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,822
2000,841670149,HART TO HART SIDING,0,819,45,7549,232 OSSEO AVE N,SAINT CLOUD,MN,56303,4451,,,,,,,3202535814,MARY K HART,OWNER,RFNG SDNG SHT MTL,2000,100000,2,2,0,2,0,1761,9904,,,,,,,,,,,,0,0,1,,,503,,,,,7,2,,,822
2000,841672640,EVEREST VENDING,0,225,45,7647,1459 DODD RD,SAINT PAUL,MN,55118,2821,,,,,,,6514554619,TIMOTHY BERG,OWNER,MERCH MACH OPERATRS,2000,61000,2,1,0,1,0,5962,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,822
2000,841841575,KURVIN PRODUCTIONS,0,918,45,1936,9055 INDIAN BLVD S,COTTAGE GROVE,MN,55016,2269,,,,,,,6514592633,CURTIS KURVIN,OWNER,MTN PCTRE VDEO PRO,2000,76000,2,1,0,1,0,7812,202,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,822
2000,841841666,BELLA FIERI,0,698,45,7647,3341 VICTORIA ST N FL 2,SAINT PAUL,MN,55126,3859,,,,,,,6514901235,JANET YEATS,OWNER,LAWN GARDEN SVCS,2000,30000,2,1,0,1,0,782,101,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,822
2000,841841740,DAKOTA RIVER FINANCIAL,0,225,45,4310,9490 INVER GROVE TRL,INVER GROVE H,MN,55076,3717,,,,,,,6514559718,RICHARD BRIESE,OWNER,BUS SERVICES NEC,2000,52000,2,1,0,1,0,7389,900,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,822
2000,841845022,MAINTAIN TECHNOLOGIES,0,313,45,5736,2414 GIRARD AVE S,MINNEAPOLIS,MN,55405,2535,,,,,,,6123749757,JOY STRAMER,OWNER,CSTM CMPTR PRGMG SV,2000,69000,2,1,0,1,0,7371,0,301,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,822
2000,841857878,ROGER JAMES,0,698,45,7647,274 BURGESS ST,SAINT PAUL,MN,55117,5304,,,,,,,6514871552,JAMES ROGER,OWNER,ENTRS ENTRTNMNT GR,2000,27000,2,1,0,1,0,7929,9903,,,,,JJS DJ SERVICE,,,,,,,0,0,1,,,370,,,,,8,3,,,1115
2000,841859700,FOYLE FOODS INC,0,698,45,7647,1161 BLAIR AVE,SAINT PAUL,MN,55104,2004,,,,,,,6516468162,NATALIE KUKOAK,PRESIDENT,EATING PLACES,2000,100000,2,4,0,4,0,5812,0,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,822
2000,841861011,GENEPERCEPTIONS LLC,0,698,45,7647,2775 LEXINGTON AVE N,SAINT PAUL,MN,55113,2079,,,,,,,6514901996,PAUL M KILEY,,SERVICES NEC,2000,36000,2,1,0,1,0,8999,900,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,822
2000,841880904,GRANTS 4U,0,478,45,5491,511 CARLSON ST,MARSHALL,MN,56258,2041,,,,,,,5075329411,TERRI K PETERSON,OWNER,SCRTRL COURT RRPTN,2000,25000,2,1,0,1,0,7338,100,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,822
2000,841893311,MAUER ENTERPRISES,0,313,45,5736,6133 NICOLLET AVE,MINNEAPOLIS,MN,55419,2560,,,,,,,6128698179,CLIFFORD MAUER,OWNER,MISC PRSNL SVCS NE,2000,29000,2,1,0,1,0,7299,9908,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,822
2000,841921153,BIORATIONAL CONSULTANTS INC,0,698,45,7647,3215 LINDEN DR,SAINT PAUL,MN,55112,8405,,,,,,,6516398938,SUSAN HARLANDER,PRESIDENT,BUS CONSULTING NEC,2000,61000,2,1,0,1,0,8748,9901,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,822
2000,841922250,NAL I CO CONTRACTORS LLC,0,918,45,7647,9556 CRESCENT LN,SAINT PAUL,MN,55125,8546,,,,,,,6515787135,DANIEL NALIPINSKI,PRESIDENT,FLR LAYING WORK NE,2000,500000,2,10,0,10,0,1752,9907,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,822
2000,841924777,GRAFFICS,0,742,45,6226,615 1/2 WASHINGTON ST,NORTHFIELD,MN,55057,2561,,,,,,,5076450166,LISA GRIFF,OWNER,COMMRCL ART GR DSG,2000,47000,2,1,0,1,0,7336,103,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,822
2000,841926400,CUSTOM CLUBS & GRIPS,0,918,45,7647,361 GLENMAR AVE,SAINT PAUL,MN,55115,2052,,,,,,,6514260778,RON SENN,OWNER,SPRTG AHLTC GDS NE,2000,44000,2,1,0,1,0,3949,100,,,,,,,,,,,,0,0,0,,,370,,,,,7,2,,,822
2000,841927820,DESIGNING SMILES,0,698,45,7647,1863 GLEN PAUL AVE,SAINT PAUL,MN,55112,7920,,,,,,,6516365149,DEBORAH FUNG DDS,OWNER,OFCS CLNS OF DNTST,2000,64000,2,1,0,1,0,8021,0,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,822
2000,841938488,INTERNATIONAL STUDENT CONSULTI,0,621,45,7262,349 ELTON HILLS DR NW,ROCHESTER,MN,55901,2439,,,,,,,5072825057,HAKAN ILBUGA,OWNER,SCLS EDCTL SVCS N,2000,19000,2,1,0,1,0,8299,9915,,,,,,,,,,,,0,0,1,,,491,,,,,6,2,,,822
2000,841946614,JAS-TEK LLC,0,577,45,7990,48 KEELEY DR,SLAYTON,MN,56172,,,,,,,,5077633173,LINDA TOBIAS,PARTNER,LCL PASS TRANS NEC,2000,44000,2,2,0,2,0,4119,103,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,822
2000,841946911,ALL DONE CONTRACTING INC,0,225,45,7367,14725 CIMARRON AVE W,ROSEMOUNT,MN,55068,4285,,,,,,,6514236666,GARY BENSON,PRESIDENT,SNGL-FAM HSNG CNSTR,2000,100000,2,1,0,1,0,1521,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,822
2000,841980191,VEL-MOR,0,621,45,7262,235 12TH ST NW,ROCHESTER,MN,55901,6734,,,,,,,5072528267,EDWIN VELEZ,OWNER,MTR VHCLE PRTS ACC,2000,230000,2,4,0,4,0,3714,401,,,,,,,,,,,,0,0,0,,,491,,,,,6,2,,,822
2000,842128626,PREMIUM CHOICE,0,225,45,7647,4165 HILLTOP PT,SAINT PAUL,MN,55123,1494,,,,,,,6516865958,JAN VINJE,PRINCIPAL,MERCH MACH OPERATRS,2000,120000,2,2,0,2,0,5962,101,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,823
2000,842136207,J D BORSETH,0,918,45,1936,7366 JOCELYN AVE S,COTTAGE GROVE,MN,55016,3613,,,,,,,6514597525,JEFFREY BORSETH,OWNER,POLICE PROTECTION,2000,0,2,1,0,1,0,9221,401,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,823
2000,842152378,BDC OUTDOOR SERVICES,0,225,45,1301,13409 XERXES AVE S,BURNSVILLE,MN,55337,2139,,,,,,,9528903045,BRUCE CHRISTOPHERSON,OWNER,LNDSCPE CNSLNG PLN,2000,42000,2,1,0,1,0,781,200,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,823
2000,842170453,NEW CENTURY INC,0,225,45,7647,6915 146TH ST W STE 1,SAINT PAUL,MN,55124,8519,,,,,,,6124322445,ERIC PEDERSEN,PRESIDENT,INVESTORS NEC,2000,300000,0,5,0,5,0,6799,9905,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,823
